Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of nervous system process (GO:0031644),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,APP
GO_Biological_Process_2021,DNA alkylation (GO:0006305),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,FOS
GO_Biological_Process_2021,DNA methylation or demethylation (GO:0044728),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,FOS
GO_Biological_Process_2021,regulation of RIG-I signaling pathway (GO:0039535),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,ANKRD17
GO_Biological_Process_2021,establishment or maintenance of apical/basal cell polarity (GO:0035088),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,ERBIN
GO_Biological_Process_2021,fatty acid transmembrane transport (GO:1902001),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,CPT1A
GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,OGT
GO_Biological_Process_2021,interleukin-7-mediated signaling pathway (GO:0038111),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,SOCS2
GO_Biological_Process_2021,maintenance of protein localization in organelle (GO:0072595),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,CHCHD10
GO_Biological_Process_2021,ureteric bud morphogenesis (GO:0060675),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,PAX8
GO_Biological_Process_2021,mitochondrion localization (GO:0051646),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,ALB
GO_Biological_Process_2021,vesicle transport along actin filament (GO:0030050),1/19,0.0908825145361798,0.2073716497961793,0,0,11.15712682379349,26.75688382123247,MYO6
GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),3/214,0.0921674450838924,0.2093366338916912,0,0,2.8859627693360044,6.880563233166467,GRN;APOA1;APOA4
GO_Biological_Process_2021,translation (GO:0006412),3/214,0.0921674450838924,0.2093366338916912,0,0,2.8859627693360044,6.880563233166467,LARS2;RPL23A;EEF2
GO_Biological_Process_2021,positive regulation of cell growth (GO:0030307),2/102,0.0924846891098034,0.2095753964231325,0,0,4.040816326530612,9.62002061056518,S100A9;S100A8
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),5/482,0.0941585982225898,0.210280186617166,0,0,2.1431093456912724,5.063684548462331,SOCS2;LAMA5;ERBIN;FOS;PTPN14
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),4/345,0.0947731554070152,0.210280186617166,0,0,2.389907135874878,5.631264289847725,CADM1;PAX8;OGT;IGF1R
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),3/217,0.0951224688379078,0.210280186617166,0,0,2.8450717795548703,6.6932876225779285,SOCS2;S100A9;S100A8
GO_Biological_Process_2021,negative regulation of viral life cycle (GO:1903901),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,IFITM3
GO_Biological_Process_2021,regulation of programmed necrotic cell death (GO:0062098),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,OGT
GO_Biological_Process_2021,regulation of T cell migration (GO:2000404),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,APP
GO_Biological_Process_2021,growth hormone receptor signaling pathway (GO:0060396),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,SOCS2
GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity (GO:0045954),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,CADM1
GO_Biological_Process_2021,positive regulation of protein processing (GO:0010954),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,MYH9
GO_Biological_Process_2021,maintenance of protein location in nucleus (GO:0051457),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,CHCHD10
GO_Biological_Process_2021,miRNA metabolic process (GO:0010586),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,DDX17
GO_Biological_Process_2021,myeloid cell development (GO:0061515),1/20,0.0954324164624814,0.210280186617166,0,0,10.569377990430622,24.83103038927071,APP
GO_Biological_Process_2021,cellular metal ion homeostasis (GO:0006875),2/104,0.0955625544444408,0.210280186617166,0,0,3.961184473789516,9.300759047174036,ATP1A1;ATP1B1
GO_Biological_Process_2021,regulation of JNK cascade (GO:0046328),2/105,0.0971124998083676,0.2128453809140297,0,0,3.9225282345948087,9.146885461046203,APP;IGF1R
GO_Biological_Process_2021,protein processing (GO:0016485),2/106,0.0986696402849088,0.2128453809140297,0,0,3.8846153846153846,8.996683675058378,CTSL;OGT
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),3/221,0.0991226873008844,0.2128453809140297,0,0,2.7923011444244774,6.454116294081024,GRN;LAMB1;IGF1R
GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,AGRN
GO_Biological_Process_2021,actin filament-based transport (GO:0099515),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,MYO6
GO_Biological_Process_2021,regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,ATP1B1
GO_Biological_Process_2021,cellular response to steroid hormone stimulus (GO:0071383),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,ATP1A1
GO_Biological_Process_2021,neuron apoptotic process (GO:0051402),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,APP
GO_Biological_Process_2021,cobalamin metabolic process (GO:0009235),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,CTRB1
GO_Biological_Process_2021,hydrogen peroxide catabolic process (GO:0042744),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,APOA4
GO_Biological_Process_2021,innate immune response in mucosa (GO:0002227),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,APOA4
GO_Biological_Process_2021,intracellular lipid transport (GO:0032365),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,CPT1A
GO_Biological_Process_2021,sterol transport (GO:0015918),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,APOA1
GO_Biological_Process_2021,stress granule assembly (GO:0034063),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,CIRBP
GO_Biological_Process_2021,vacuolar acidification (GO:0007035),1/21,0.0999597740324998,0.2128453809140297,0,0,10.04040404040404,23.1229243332888,GRN
GO_Biological_Process_2021,amino acid import (GO:0043090),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,SLC6A6
GO_Biological_Process_2021,regulation of response to cytokine stimulus (GO:0060759),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,APOA1
GO_Biological_Process_2021,positive regulation of calcium ion transmembrane transporter activity (GO:1901021),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,ATP1B1
GO_Biological_Process_2021,heme biosynthetic process (GO:0006783),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,ALB
GO_Biological_Process_2021,positive regulation of peptidase activity (GO:0010952),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,GRN
GO_Biological_Process_2021,tetrapyrrole metabolic process (GO:0033013),1/22,0.104464697819105,0.2195981307346294,0,0,9.561808561808562,21.59922753970687,CTRB1
GO_Biological_Process_2021,response to endoplasmic reticulum stress (GO:0034976),2/110,0.1049679891078203,0.2201876289565319,0,0,3.739984882842026,8.430299329552396,TMEM259;CREB3L2
GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),2/112,0.1081575453020714,0.2237836387983377,0,0,3.6716141001855287,8.166280575904093,CHCHD10;LAMC1
GO_Biological_Process_2021,blood vessel endothelial cell migration (GO:0043534),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,MYH9
GO_Biological_Process_2021,regulation of necroptotic process (GO:0060544),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,OGT
GO_Biological_Process_2021,DNA methylation (GO:0006306),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,FOS
GO_Biological_Process_2021,regulation of protein export from nucleus (GO:0046825),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,PTPN14
GO_Biological_Process_2021,ERK1 and ERK2 cascade (GO:0070371),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,APOA1
GO_Biological_Process_2021,positive regulation of cholesterol efflux (GO:0010875),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,APOA1
GO_Biological_Process_2021,positive regulation of morphogenesis of an epithelium (GO:1905332),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,PAX8
GO_Biological_Process_2021,positive regulation of natural killer cell mediated immunity (GO:0002717),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,CADM1
GO_Biological_Process_2021,triglyceride catabolic process (GO:0019433),1/23,0.1089472978360328,0.2237836387983377,0,0,9.1267217630854,20.232947516534363,FABP2
GO_Biological_Process_2021,positive regulation of metabolic process (GO:0009893),2/113,0.109762052329387,0.2249894350652166,0,0,3.638352638352639,8.038723369904124,OGT;IGF1R
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),2/114,0.1113729080000625,0.2273480022811194,0,0,3.6056851311953353,7.914014366919983,APOA1;FOS
GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),2/114,0.1113729080000625,0.2273480022811194,0,0,3.6056851311953353,7.914014366919983,IQGAP1;IGF1R
GO_Biological_Process_2021,amino acid import across plasma membrane (GO:0089718),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,SLC6A6
GO_Biological_Process_2021,regulation of cytokine production involved in immune response (GO:0002718),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,APOA1
GO_Biological_Process_2021,neuromuscular junction development (GO:0007528),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,AGRN
GO_Biological_Process_2021,endocrine system development (GO:0035270),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,PAX8
GO_Biological_Process_2021,porphyrin-containing compound biosynthetic process (GO:0006779),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,ALB
GO_Biological_Process_2021,extracellular matrix assembly (GO:0085029),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,LAMB1
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),1/24,0.113407683581024,0.2282012044359506,0,0,8.729468599033817,19.002011610155247,GRN
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),2/116,0.1146132582954132,0.2301583316989194,0,0,3.5420694593626925,7.672801780572879,GRN;S100A1
GO_Biological_Process_2021,positive regulation of cell projection organization (GO:0031346),2/117,0.11624255158408,0.2329566753855397,0,0,3.5110913930789707,7.55613660564706,PLXNB2;S100A9
GO_Biological_Process_2021,receptor signaling pathway via STAT (GO:0097696),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,SOCS2
GO_Biological_Process_2021,regulation of epidermal cell differentiation (GO:0045604),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,CTSL
GO_Biological_Process_2021,regulation of heterotypic cell-cell adhesion (GO:0034114),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,APOA1
GO_Biological_Process_2021,ribosomal large subunit assembly (GO:0000027),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,RPL23A
GO_Biological_Process_2021,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,APP
GO_Biological_Process_2021,positive regulation of T cell migration (GO:2000406),1/25,0.1178459640404217,0.2333302855149031,0,0,8.365319865319865,17.88820673407011,APP
GO_Biological_Process_2021,axonogenesis (GO:0007409),3/240,0.1190167336302287,0.2351770656533319,0,0,2.565966331723868,5.461636697591999,APP;LAMA5;DAG1
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/119,0.1195188772922953,0.2354680324700295,0,0,3.450723879295308,7.330307004338375,S100A9;S100A8
GO_Biological_Process_2021,negative regulation of interleukin-1 beta production (GO:0032691),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,APOA1
GO_Biological_Process_2021,negative regulation of receptor-mediated endocytosis (GO:0048261),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,APP
GO_Biological_Process_2021,regulation of potassium ion transmembrane transporter activity (GO:1901016),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,ATP1B1
GO_Biological_Process_2021,endothelial cell development (GO:0001885),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,COL18A1
GO_Biological_Process_2021,positive regulation of filopodium assembly (GO:0051491),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,AGRN
GO_Biological_Process_2021,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,ANKRD17
GO_Biological_Process_2021,positive regulation of histone methylation (GO:0031062),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,OGT
GO_Biological_Process_2021,positive regulation of ion transmembrane transporter activity (GO:0032414),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,ATP1B1
GO_Biological_Process_2021,RNA polyadenylation (GO:0043631),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,APP
GO_Biological_Process_2021,metanephros development (GO:0001656),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,PAX8
GO_Biological_Process_2021,mononuclear cell differentiation (GO:1903131),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,MYH9
GO_Biological_Process_2021,mRNA polyadenylation (GO:0006378),1/26,0.1222622476286691,0.2354680324700295,0,0,8.030303030303031,16.876380218002918,APP
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),3/246,0.1255875097595958,0.2406476203753706,0,0,2.501845488099784,5.190710117207115,APP;S100A9;S100A8
GO_Biological_Process_2021,cellular response to organic substance (GO:0071310),2/123,0.1261397529272332,0.2406476203753706,0,0,3.335975712599089,6.906686810673667,SOCS2;PTPN14
GO_Biological_Process_2021,regulation of epidermal growth factor-activated receptor activity (GO:0007176),1/27,0.1266566423028266,0.2406476203753706,0,0,7.721056721056721,15.953830010816358,APP
GO_Biological_Process_2021,cellular response to cadmium ion (GO:0071276),1/27,0.1266566423028266,0.2406476203753706,0,0,7.721056721056721,15.953830010816358,FOS
GO_Biological_Process_2021,dendritic spine organization (GO:0097061),1/27,0.1266566423028266,0.2406476203753706,0,0,7.721056721056721,15.953830010816358,IGF1R
GO_Biological_Process_2021,positive regulation of mitotic cell cycle (GO:0045931),1/27,0.1266566423028266,0.2406476203753706,0,0,7.721056721056721,15.953830010816358,APP
GO_Biological_Process_2021,modulation of excitatory postsynaptic potential (GO:0098815),1/27,0.1266566423028266,0.2406476203753706,0,0,7.721056721056721,15.953830010816358,APP
GO_Biological_Process_2021,receptor clustering (GO:0043113),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,AGRN
GO_Biological_Process_2021,cellular response to epidermal growth factor stimulus (GO:0071364),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,IQGAP1
GO_Biological_Process_2021,neutral amino acid transport (GO:0015804),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,SLC6A6
GO_Biological_Process_2021,regulation of neuron migration (GO:2001222),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,PLXNB2
GO_Biological_Process_2021,response to interferon-beta (GO:0035456),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,IFITM3
GO_Biological_Process_2021,positive regulation of monooxygenase activity (GO:0032770),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,S100A1
GO_Biological_Process_2021,leukocyte cell-cell adhesion (GO:0007159),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,APOA4
GO_Biological_Process_2021,sulfur compound transport (GO:0072348),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,SLC6A6
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,GRN
GO_Biological_Process_2021,positive regulation of synapse assembly (GO:0051965),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,AGRN
GO_Biological_Process_2021,mucosal immune response (GO:0002385),1/28,0.1310292553948657,0.2437983132394111,0,0,7.434717545828657,15.109834134055738,APOA4
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),3/253,0.1334161174596361,0.2477727895678956,0,0,2.430927835051546,4.896574989147817,APP;ZBTB20;IGF1R
GO_Biological_Process_2021,negative regulation of mRNA catabolic process (GO:1902373),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,CIRBP
GO_Biological_Process_2021,regulation of gluconeogenesis (GO:0006111),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,OGT
GO_Biological_Process_2021,regulation of neuronal synaptic plasticity (GO:0048168),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,APP
GO_Biological_Process_2021,glycolytic process (GO:0006096),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,LDHA
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,FOS
GO_Biological_Process_2021,hydrogen peroxide metabolic process (GO:0042743),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,APOA4
GO_Biological_Process_2021,lipid catabolic process (GO:0016042),1/29,0.13538019382269,0.2481551604764708,0,0,7.1688311688311686,14.335283778329618,APOA4
GO_Biological_Process_2021,regulation of primary metabolic process (GO:0080090),2/130,0.1379293598318549,0.2505137008199923,0,0,3.152423469387755,6.244993797842871,SIN3B;PSAP
GO_Biological_Process_2021,cellular response to metal ion (GO:0071248),2/131,0.1396332156913081,0.2505137008199923,0,0,3.127827875336181,6.157867909881721,IQGAP1;FOS
GO_Biological_Process_2021,negative regulation of interleukin-1 production (GO:0032692),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,APOA1
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,APP
GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity (GO:0042269),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,CADM1
GO_Biological_Process_2021,peptidyl-lysine trimethylation (GO:0018023),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,OGT
GO_Biological_Process_2021,plasma membrane invagination (GO:0099024),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,MYH9
GO_Biological_Process_2021,histone H3-K4 methylation (GO:0051568),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,OGT
GO_Biological_Process_2021,positive regulation of phosphate metabolic process (GO:0045937),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,APP
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,LAMC1
GO_Biological_Process_2021,positive regulation of small GTPase mediated signal transduction (GO:0051057),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,ERBIN
GO_Biological_Process_2021,primary neural tube formation (GO:0014020),1/30,0.1397095639188418,0.2505137008199923,0,0,6.921281783350749,13.622394510819325,PLXNB2
GO_Biological_Process_2021,regulation of cell adhesion (GO:0030155),2/133,0.1430547538373086,0.2535168515507826,0,0,3.07976320299112,5.988685251990531,PLXNB2;CELSR2
GO_Biological_Process_2021,RNA metabolic process (GO:0016070),2/133,0.1430547538373086,0.2535168515507826,0,0,3.07976320299112,5.988685251990531,DDX17;RBM3
GO_Biological_Process_2021,transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),2/133,0.1430547538373086,0.2535168515507826,0,0,3.07976320299112,5.988685251990531,APOA1;FOS
GO_Biological_Process_2021,receptor signaling pathway via JAK-STAT (GO:0007259),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,SOCS2
GO_Biological_Process_2021,cardiac muscle cell action potential involved in contraction (GO:0086002),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,ATP1A1
GO_Biological_Process_2021,regulation of developmental growth (GO:0048638),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,APP
GO_Biological_Process_2021,negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,OGT
GO_Biological_Process_2021,positive regulation of Rho protein signal transduction (GO:0035025),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,APOA1
GO_Biological_Process_2021,tube closure (GO:0060606),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,PLXNB2
GO_Biological_Process_2021,vitamin transport (GO:0051180),1/31,0.1440174715013112,0.2535168515507826,0,0,6.69023569023569,12.964476920040203,APOA1
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),4/404,0.1442069540197771,0.2535168515507826,0,0,2.03125,3.933527468140123,SOCS2;GIGYF1;COL4A2;IGF1R
GO_Biological_Process_2021,aortic valve morphogenesis (GO:0003180),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,ELN
GO_Biological_Process_2021,regulation of intracellular protein transport (GO:0033157),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,PTPN14
GO_Biological_Process_2021,chondrocyte differentiation (GO:0002062),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,CREB3L2
GO_Biological_Process_2021,regulation of NMDA receptor activity (GO:2000310),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,APP
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,ERBIN
GO_Biological_Process_2021,establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,ERBIN
GO_Biological_Process_2021,positive regulation of immune effector process (GO:0002699),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,ANKRD17
GO_Biological_Process_2021,long-chain fatty acid transport (GO:0015909),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,CPT1A
GO_Biological_Process_2021,superoxide metabolic process (GO:0006801),1/32,0.1483040219339779,0.2566101115074785,0,0,6.474095796676441,12.355752978101908,APOA4
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),3/267,0.1495651244370655,0.2583397603912949,0,0,2.300374882849109,4.370766028065756,CHCHD10;APOA4;LAMC1
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),3/269,0.1519225071318246,0.2590008387581062,0,0,2.2828462909851948,4.3017606451913055,GRN;LAMB1;IGF1R
GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,APOA1
GO_Biological_Process_2021,neuron projection extension (GO:1990138),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,IQGAP1
GO_Biological_Process_2021,phosphatidylcholine biosynthetic process (GO:0006656),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,APOA1
GO_Biological_Process_2021,regulation of sprouting angiogenesis (GO:1903670),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,S100A1
GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,APOA1
GO_Biological_Process_2021,RNA stabilization (GO:0043489),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,CIRBP
GO_Biological_Process_2021,signal transduction by p53 class mediator (GO:0072331),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,MYO6
GO_Biological_Process_2021,lytic vacuole organization (GO:0080171),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,GRN
GO_Biological_Process_2021,negative chemotaxis (GO:0050919),1/33,0.152569319997184,0.2590008387581062,0,0,6.271464646464646,11.79120788980768,APOA1
GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),2/139,0.1534237633251,0.259559380419861,0,0,2.9439892745419334,5.518659484645247,ATP1A1;ATP1B1
GO_Biological_Process_2021,protein dephosphorylation (GO:0006470),2/139,0.1534237633251,0.259559380419861,0,0,2.9439892745419334,5.518659484645247,CTDSP2;PTPN14
GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,ATP1B1
GO_Biological_Process_2021,cell-substrate junction assembly (GO:0007044),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,LAMC1
GO_Biological_Process_2021,regulation of glucose metabolic process (GO:0010906),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,OGT
GO_Biological_Process_2021,neural tube closure (GO:0001843),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,PLXNB2
GO_Biological_Process_2021,regulation of keratinocyte differentiation (GO:0045616),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,CTSL
GO_Biological_Process_2021,phosphatidylinositol 3-kinase signaling (GO:0014065),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,IGF1R
GO_Biological_Process_2021,epithelial tube morphogenesis (GO:0060562),1/34,0.1568134700259566,0.2603894258582271,0,0,6.081114172023263,11.266469699963473,COL4A1
